,BR:MCF7,BR:MDA_MB_231,BR:HS578T,BR:BT_549,BR:T47D,CNS:SF_268,CNS:SF_295,CNS:SF_539,CNS:SNB_19,CNS:SNB_75,CNS:U251,CO:COLO205,CO:HCC_2998,CO:HCT_116,CO:HCT_15,CO:HT29,CO:KM12,CO:SW_620,LE:CCRF_CEM,LE:HL_60,LE:K_562,LE:MOLT_4,LE:RPMI_8226,LE:SR,ME:LOXIMVI,ME:MALME_3M,ME:M14,ME:SK_MEL_2,ME:SK_MEL_28,ME:SK_MEL_5,ME:UACC_257,ME:UACC_62,ME:MDA_MB_435,ME:MDA_N,LC:A549,LC:EKVX,LC:HOP_62,LC:HOP_92,LC:NCI_H226,LC:NCI_H23,LC:NCI_H322M,LC:NCI_H460,LC:NCI_H522,OV:IGROV1,OV:OVCAR_3,OV:OVCAR_4,OV:OVCAR_5,OV:OVCAR_8,OV:SK_OV_3,OV:NCI_ADR_RES,PR:PC_3,PR:DU_145,RE:786_0,RE:A498,RE:ACHN,RE:CAKI_1,RE:RXF_393,RE:SN12C,RE:TK_10,RE:UO_31
LC:NCI_H23,0.1503795058533513,-0.09206798095260187,-0.12418560654881548,0.009702777564239772,0.04748108762352322,-0.0096813608400361,-0.043818739392987104,-0.020967065310833356,-0.05057030710892909,-0.06401871103578435,-0.14124979609789245,-0.09565836333468945,-0.02304507805706271,0.11673774407394698,0.06805154551903661,-0.025851067020060344,-0.07845206458944921,-0.01923892372668385,0.030814279962244232,-0.05103425339868867,-0.022817045546282468,0.03245221395541341,-0.08119343499884052,0.04045827593082359,0.03207571003336017,0.02775744697377504,-0.07565090636128034,-0.019652703932468662,-0.10839720257887062,0.005416749520179821,-0.026038092772259356,-0.03522143413806316,-0.05010665112814733,-0.0768669511833096,0.0538939270618273,0.1639452483397656,0.009770794928687949,-0.02406659668714148,-0.09921031264936832,1.0,0.08138696121033714,0.08439445849255979,0.21915652414672565,-0.05521472780071331,0.0037760470170174086,-0.08253392414737774,-0.04386210379811888,0.04133509236589488,-0.035701388149825125,-0.05729445737438743,-0.013946738864563242,0.06019592494553035,-0.05925819231402033,-0.0837365392398789,-0.08088431195802862,-0.026206479798765878,-0.1402249962264837,0.016870938813092262,-0.04245167485805741,-0.12408592064962075
LC:NCI_H322M,0.12025728223682774,-0.06743256606383637,-0.07745877072565005,-0.13109362288836024,0.22530921449810062,-0.10250255489186345,-0.12482615799750194,-0.07560506329210377,-0.05492940994448513,-0.06984957796713433,0.010511919392927482,0.12165839201713388,0.1271297884219833,0.02854952712156048,0.07270218334754454,0.17271753783902075,0.14161010302702734,0.015868422540042722,-0.0662969367942188,-0.1209029359064191,-0.0998077591762313,-0.10656642490638975,-0.06536858668075791,-0.14349169923755084,-0.1085060422549961,-0.10567363845175066,-0.18734990538102178,-0.11739454706721628,-0.10915449270906097,-0.10786456439514466,-0.10546982727478764,-0.09378367829661499,-0.19185302476105062,-0.17565367620056072,0.10398150403773708,0.15773612769283502,-0.013941221867046532,-0.029683434803626937,0.02097773723862396,0.08138696121033714,1.0,0.03066979991301339,-0.03758350187723784,0.030781804306242427,0.08255888314513551,0.0844570823383828,0.1540282325054965,-0.09366151987497183,0.08182146846903632,-0.002953669439791331,0.0050759271049858005,0.15501656986740767,-0.07383700411884418,-0.04634676481188971,0.013393544197970985,-0.018147050573002477,-0.046714698652214656,-0.03759535550981106,-0.06632240417421069,0.007411369553891929
LC:NCI_H460,0.03232284248940316,-0.0867668752705358,-0.13326676218479788,-0.09091241358436347,-0.021424177478691638,-0.10646657873033456,-0.033323439120858604,-0.10530966265926851,-0.0010313510050023297,-0.057217946771056336,0.0816251353486976,-0.0016955915380292004,0.025693146738704445,-0.0053180662362154575,0.005082078992966888,-0.04466552213719819,0.023046401181189856,0.04717717986409637,-0.011087470751606066,0.03548955679281911,0.02713608615060286,-0.031675782390691916,0.05573440162049561,-0.018741806598668455,-0.08492722012099374,-0.04662086578443521,-0.08970532302994756,-0.07523217798302761,-0.11796643552322282,0.008749228326437368,-0.08427310818157925,-0.009667528255363085,-0.11379161717044829,-0.07145472575134598,0.3595829503875575,0.14713903656289493,-0.03276844377107746,0.02554333130915997,0.003458316597502453,0.08439445849255979,0.03066979991301339,1.0,0.0024538018159123254,0.04020591550896401,-0.07491300239527895,-0.10973090620409152,-0.0030879877094879653,-0.09282031475606484,-0.09438960338494358,-0.06091801402060931,-0.05175648899407267,0.09175725182355535,-0.0624293716600256,0.06893050836163767,0.07601684598553902,0.006140038303261144,-0.07773293665319331,-0.00299439374770276,-0.05569949117356868,-0.09045042478418108
LC:NCI_H522,0.0899833948314665,0.008660050785749938,-0.04489735087568925,-0.017786108633608574,0.06484405745903082,0.04962334251947937,-0.09224667699432526,-0.030209330642057088,0.033976149036529235,-6.766077059985674e-05,0.028755043484857967,-0.17829764687123595,-0.07199111107419698,0.01067325259317597,-0.017569517945003936,-0.09873047769823123,-0.12858317815608075,0.038959493869142096,0.03795142796958573,-0.07303994421011202,0.05374690423436343,0.06039816123979999,-0.053294150486301824,-0.09601524893339768,-0.11175807929238918,-0.06067564840176253,-0.09113691183202957,-0.06658248025233919,-0.09727905015807586,0.015840672795373625,-0.03058043529987144,-0.07958535112358173,-0.08885843888463725,-0.0879719699836082,0.06867746257465712,0.09707690663323648,0.005926117512397741,0.01560053850985107,-0.05435581278184276,0.21915652414672565,-0.03758350187723784,0.0024538018159123254,1.0,0.07697174714895419,0.04708089774095229,0.00997320433206031,-0.015860545475147512,0.037263476153494096,0.02543547044669848,0.07319062692455613,-0.05883597066010919,0.03563501821829102,-0.13402161218301287,-0.08020320998997271,-0.01717206542107269,-0.03676495371562452,-0.04689388916920326,0.01983213603978299,-0.04998572248543408,-0.12140231535415003
OV:IGROV1,-0.0003178245304698939,-0.09146692530106434,-0.007568384831050645,0.006790298247883416,-0.034555723512887764,-0.15412751719802129,-0.18374675996564838,-0.12619115974581568,-0.05609217541390388,-0.09167614765111697,0.0539436751207997,-0.014244736268519922,-0.008437010150895322,0.041265576332911745,-0.04186926417288572,-0.03378199492951056,0.1121054222341508,0.012664666220885024,-0.02103283016690075,0.019533096843141598,0.06301757146747448,-0.0037325106697010456,0.03766112790389249,-0.12088891945586636,-0.1672835046137033,-0.15158629470654006,-0.17418002096035384,-0.16906368688824386,-0.08993680105849283,-0.04333685760079593,-0.11436673774409302,-0.016441679869984415,-0.17577517607528145,-0.14875757111391974,0.14493668460316747,0.035626657885163955,-0.07491344015208398,-0.03957917291181771,-0.0727048917201408,-0.05521472780071331,0.030781804306242427,0.04020591550896401,0.07697174714895419,1.0,0.11303474605468275,0.17797209118115592,0.0875536217653955,0.018811175934122057,0.14117127754869122,0.1381623093347363,-0.11222871085049431,0.04642068889458886,-0.04171803331906121,0.013954977829572852,0.13699367426565606,0.08151113529703168,0.07500350424093213,-0.053850716882216175,0.022334030564476418,0.041831372691299475
OV:OVCAR_3,0.047343777619527655,-0.0907011979047839,-0.022547837524479204,0.028485282361022175,0.047696156828193725,-0.08294218024310937,-0.08550283687256152,-0.012808287713577848,0.026837653871212,-0.05187578383183367,0.062292320071504446,0.03872255694483858,0.010959044633189896,-0.01595721296020105,-0.031059581616022396,0.0033488225465586863,0.03527543312906382,-0.026846674714983955,-0.0422061688091038,-0.01347151240687958,0.02429434318911904,-0.028330885993824318,-0.01758129614691586,-0.0967353547622437,-0.026246761695491214,-0.11145826109569604,-0.19382730574410886,-0.02761327925168774,-0.07138192095839138,-0.07943180497273951,-0.12947479695394534,-0.03788099822713888,-0.11405864566249216,-0.11682714935080266,-0.012858671913436882,-0.08337043562143058,0.031252563605442873,-0.10462000151386751,-0.026580660022188913,0.0037760470170174086,0.08255888314513551,-0.07491300239527895,0.04708089774095229,0.11303474605468275,1.0,0.29828171821347427,-0.0807414621858472,0.027662645171294485,0.05045788120906253,0.049338684316320325,-0.008450075416383741,-0.02988800304380202,0.0023188073577347272,-0.07584736671961356,-0.033875751954673586,0.02288901394367726,-0.017417009826315055,0.0189581692518711,-0.01881420789217925,-0.006962879740746099
OV:OVCAR_4,0.06646652331845249,-0.004956017144877316,0.08864050974858312,0.04830107548429241,0.0643465220310174,-0.10187538848447737,-0.12445658139379127,0.009734687680086552,-0.013872270770101568,0.027575746111818403,-0.012194357640090277,-0.03488876556552857,-0.011530026118224426,-0.11033893920687395,-0.05500996402224746,0.0400788435468748,0.004661929452584967,-0.055678807643242754,-0.1125340212398082,-0.09431000416578417,-0.03475527067957526,-0.09467658377532655,-0.0033737698467609573,-0.14064586419132347,-0.24042545663257175,-0.10729457729025306,-0.10126954655176894,-0.10806412899691073,-0.05930575521707751,-0.07470904541570615,-0.10527740746476345,-0.07629080502357968,-0.08720741165016413,-0.0720975116877971,-0.04589179582787699,0.014678912414859819,-0.0566298195431585,0.05125072079435375,0.01949080140195417,-0.08253392414737774,0.0844570823383828,-0.10973090620409152,0.00997320433206031,0.17797209118115592,0.29828171821347427,1.0,0.019698461573246156,-0.014786288233859827,0.12172039079506378,0.05091539938715191,0.01543989404491728,-0.04082225035529659,-0.04795387265513859,0.047215370859847575,0.013958115845866662,0.020541821460828495,0.16626147534687083,-0.05366054610592995,0.01194601605749651,0.08688514174676351
OV:OVCAR_5,-0.015266857094982739,0.028690561132191043,-0.027390487788101416,-0.12108082314170449,0.004558444048547011,-0.07520289994399969,-0.1348767100627089,-0.031698127006401136,-0.09566762254078046,-0.02081726651959838,-0.05510490613489049,0.005640046492459364,0.0002205601820047201,0.07998918086876647,0.007917064350596508,0.17158642784388234,0.017326277436511557,0.06329471094743314,-0.07248676637228832,-0.1002667590549685,-0.14107822133718464,-0.10155060405563628,-0.09569832610353438,-0.0790477429821233,-0.11686862885506429,-0.11237510059335777,-0.09689898664145391,-0.11763050837181653,-0.07098503572062512,-0.06340998609710854,-0.07129846641072309,-0.12385492859921417,-0.14577747901590132,-0.12199027308201923,0.16113233915970873,0.07355168523405066,0.04701877986317067,0.07557438070023366,0.009020552850029612,-0.04386210379811888,0.1540282325054965,-0.0030879877094879653,-0.015860545475147512,0.0875536217653955,-0.0807414621858472,0.019698461573246156,1.0,0.030790947279240307,0.09461135597311215,0.0913153396731961,0.009113953093270578,0.14911780720605744,0.011108896864904617,0.018896394242063574,0.1297056007375392,-0.05721041103800318,0.07340822130974388,-0.0805224602242233,0.05135800117424729,0.08517896897340159
OV:OVCAR_8,-0.056448845009539804,0.12898947837144378,0.04469197547193813,0.15355953901535502,-0.07895728343697077,0.1366284388411332,-0.12828478154078743,-0.0015480321991053804,-0.008155979188731208,-0.09309529831181357,-0.08228164735422631,-0.1698465494156809,-0.13346226549851442,0.012792420976808919,-0.006632811477431563,-0.11763367698255461,-0.11585998374673076,-0.021679864262069356,-0.008501588595084649,-0.032266556645939096,-0.01953698875125117,0.007696649394309677,-0.1255898143562054,-0.03755444968999098,0.01696282161975961,-0.19755008770191693,-0.12105508859026048,-0.07248236137352876,-0.1539356903616228,0.03386091033950232,-0.1277511340858826,-0.17032802282292667,-0.125222711103119,-0.13567539436571893,-0.05950031558303302,-0.13891127300872969,0.08116664961955462,-0.03128691205385816,0.042587325727792835,0.04133509236589488,-0.09366151987497183,-0.09282031475606484,0.037263476153494096,0.018811175934122057,0.027662645171294485,-0.014786288233859827,0.030790947279240307,1.0,0.08700010425105725,0.7121290753032823,-0.009869526622524799,0.1185120578948833,0.08058157858571605,-0.0793960998015895,0.033315207201887756,0.012698545846959858,0.007170943873664627,0.21385175725134878,0.11556936940377582,0.10308871788295822
OV:SK_OV_3,-0.057650772730918835,0.05023520953259422,0.05063120524391585,0.04087901356187921,-0.0018535783958068305,0.08916949800971284,-0.055174117214791575,0.044506003607166736,0.04677464426571459,0.05953777663721451,-0.03768987577274204,-0.10737422827235014,-0.08715105416867273,0.009925482985445612,0.06128512788856622,-0.010158284242828348,-0.0588036329254931,-0.06538474868616152,-0.031565234592182606,-0.12534548347178265,-0.14012739359634932,-0.03828673531380738,-0.16091868270971826,-0.10695933537999071,-0.12124350377283814,-0.14057723259163324,-0.09364139554889017,-0.1031808781315983,-0.09763304791367537,-0.1358811276791451,-0.10754311695257135,-0.14112300558974872,-0.1575237837828826,-0.1603541568930408,0.010052030784928525,0.017550522698503334,-0.00969279224946967,-0.031820516607953875,-0.014677337895422388,-0.035701388149825125,0.08182146846903632,-0.09438960338494358,0.02543547044669848,0.14117127754869122,0.05045788120906253,0.12172039079506378,0.09461135597311215,0.08700010425105725,1.0,0.0058564042730771615,0.036756619066070695,0.10306941299227455,0.14083549490428543,0.005563852767423715,0.06115762848324806,0.09520176078156514,0.10844587138371109,0.01630596081719783,0.13404463700919128,0.11655014036398667
OV:NCI_ADR_RES,-0.046384856975449536,0.004837370490898413,0.08044625415762625,0.0696550847853748,-0.021529896446790334,-0.0360829234167175,-0.14229846164656534,-0.04917568416665776,-0.11202155405656256,-0.08540289448946886,0.01224050149568484,-0.12567518231904573,-0.13164409714623737,-0.06365926388648976,-0.16691542756515973,-0.13891518039602108,-0.045164276842942365,-0.042516135867537476,-0.07683274754389625,-0.06726243811160477,0.02033562251132012,-0.04938526695870961,-0.043923867968499314,-0.14612831506612267,-0.035981693410012325,-0.18091788250798227,-0.1874960631904149,-0.10350224898251825,-0.09761385164390772,0.16841105247701654,-0.10564302119809638,-0.040321105770333925,-0.15609686998568334,-0.1152157538673486,0.0740750819050185,-0.07609893183017878,0.05674801452581495,0.019180899604494404,0.06182909364404142,-0.05729445737438743,-0.002953669439791331,-0.06091801402060931,0.07319062692455613,0.1381623093347363,0.049338684316320325,0.05091539938715191,0.0913153396731961,0.7121290753032823,0.0058564042730771615,1.0,-0.044847813102144314,0.13504963126763364,-0.043802618524437946,-0.021489759479492727,0.11523132133266471,0.06707114285002717,0.07500418210060263,0.13686924100858266,0.028699955218086194,0.0788254855864309
PR:PC_3,-0.033093437601845146,0.061671974965840023,0.025308092178387104,0.044527803701340164,-0.0037641408161653784,0.07818148396115263,0.10721557072739202,-0.014813875773187622,-0.005927383025041507,0.012078207937657282,0.010795692863849014,-0.0071173374310586675,0.009797224522300522,0.04032474486673999,-0.02877365121545294,-0.04742620232213744,0.0417561466965797,-0.044476112183454694,-0.12490453775793735,-0.09691853858031435,-0.06921235062416137,-0.1258717469269574,-0.06856792912831604,-0.019604178511007816,0.09636174889074578,-0.03672799559276955,-0.0671010855770385,-0.010414243917954839,-0.0786134196915999,-0.07255087263489413,-0.08934187686547787,-0.00721056422915036,-0.041989904412232215,-0.055634174497447134,-0.12305405656460609,-0.029721465771816453,-0.014511334027335874,0.099978057811994,0.05519600464270055,-0.013946738864563242,0.0050759271049858005,-0.05175648899407267,-0.05883597066010919,-0.11222871085049431,-0.008450075416383741,0.01543989404491728,0.009113953093270578,-0.009869526622524799,0.036756619066070695,-0.044847813102144314,1.0,0.006346118903631953,0.0864505277810417,-0.020357723464814743,-0.08604324373290327,0.04283438640240715,-0.010708050036720781,0.017999080678592214,-0.013464444860314468,0.004629003429288168
PR:DU_145,0.06485049228646253,0.08264884549943749,-0.07083224252760559,-0.006466226795279422,0.09156185419804039,-0.049664615315752426,-0.13676581658310025,-0.08768432417822394,-0.1022910001412662,-0.09268297341920287,-0.02642031816819697,-0.07930678530528026,-0.02823778768462079,0.06956172994063667,0.029099441170513933,-0.03807485451973087,-0.033736950186235765,-0.034345238403124694,-0.06997127130540293,-0.12239942093667178,-0.05559567564519474,-0.07933625861407072,-0.08597222403817203,-0.05939668556129194,-0.06083238102173416,-0.0896619024500153,-0.17472256370831776,-0.14804994041209033,-0.21818882915140592,-0.05413176343903732,-0.16589317931161532,-0.14365222213465959,-0.17312889677469653,-0.14724671957562335,0.17327554766216305,0.11358952602683442,0.0503420029909638,0.04407305198904892,0.025641879940528727,0.06019592494553035,0.15501656986740767,0.09175725182355535,0.03563501821829102,0.04642068889458886,-0.02988800304380202,-0.04082225035529659,0.14911780720605744,0.1185120578948833,0.10306941299227455,0.13504963126763364,0.006346118903631953,1.0,0.056043250052123635,0.037234638967826465,0.14953685863843805,0.04454907708158345,-0.03865929161324727,0.06517700345880469,0.08784235707083891,0.022960540585662638
RE:786_0,-0.1506149276095916,0.10832114030144478,0.07897692779498276,0.08993839125482124,-0.14797590444127556,0.07177579857073585,0.056122151896016256,0.10366677039941981,0.06415724009624334,-0.008804086662757714,0.035766412060643495,-0.1133557764787567,-0.10914193024331424,-0.034559782504842707,-0.04030819287214446,-0.07583390555223542,-0.11057375132837612,-0.14622806086359624,-0.10817306663555953,-0.07817242583481301,-0.09851962291824826,-0.10620026129872188,-0.11775481437161088,0.007977627963700929,0.06446783572961433,-0.13206144967686106,-0.11479452939223724,-0.03258524613812628,-0.10380652600658298,-0.13792924380631028,-0.14259719451859432,-0.0784402185155514,-0.11615072392622056,-0.13061034267120997,-0.025283181060564534,-0.08151477637725019,0.17507910723401107,0.03135557267578489,-0.011090598060282997,-0.05925819231402033,-0.07383700411884418,-0.0624293716600256,-0.13402161218301287,-0.04171803331906121,0.0023188073577347272,-0.04795387265513859,0.011108896864904617,0.08058157858571605,0.14083549490428543,-0.043802618524437946,0.0864505277810417,0.056043250052123635,1.0,0.16521896347011872,0.155757506702069,0.19746193692336977,0.25883700227408846,0.10361663588261949,0.3561121312457004,0.24951782064101363
RE:A498,-0.09211701498220973,-0.015405377151194754,0.08578680627630537,0.028824278936533644,-0.08386103864771965,-0.12464847737087788,0.1729058827387648,0.13643565994944845,0.025095118357757056,0.10740917263916223,0.11931206792328954,-0.04745360032418994,-0.044203101762979535,-0.11721623221027057,-0.18472511539772357,-0.036509611403928346,-0.11075478976093438,-0.1457277557377982,-0.2160205556423828,-0.19463960033511468,-0.0979225397628771,-0.2026220931192917,-0.09552779617462206,-0.10292201776532055,-0.03684790542809197,-0.08176029358363583,-0.0612927468828997,-0.08818208858108754,-0.07185354672276953,-0.07476471537223613,-0.18313139285774202,-0.028224853355114897,-0.09213846960796494,-0.08222515831175445,0.20450689932404184,0.07701204206621862,-0.029826514744350233,0.1162497772115378,0.11366140381366917,-0.0837365392398789,-0.04634676481188971,0.06893050836163767,-0.08020320998997271,0.013954977829572852,-0.07584736671961356,0.047215370859847575,0.018896394242063574,-0.0793960998015895,0.005563852767423715,-0.021489759479492727,-0.020357723464814743,0.037234638967826465,0.16521896347011872,1.0,0.28873173526478213,0.2976963397684428,0.3261050236698746,-0.01687404379331849,0.16469037131174355,0.1526101092218064
RE:ACHN,-0.07703265443059033,-0.032327416968068415,0.019496182631029018,-0.10381913457224716,-0.06327865536671684,-0.10243225927475405,-0.07975791906497763,-0.0443851411417178,-0.1283060496361188,-0.07014600412269813,0.020834748108786355,-0.12583582399611148,-0.09483625555500279,-0.07504003946974255,-0.1553361427812547,-0.056928913107632394,-0.052766749836175665,-0.03343597678176486,-0.1360564773624203,-0.14760027387495658,-0.13207020291990126,-0.13927126129688874,-0.09916776460894697,-0.14141415998889711,-0.08949727749131897,-0.02856582298963727,-0.11409154602502816,-0.15125729550168265,-0.09916614719765447,-0.08592707564919497,-0.15468724634942227,-0.1400007679938954,-0.24889098140318267,-0.2221714064106299,0.23923768470438336,0.03772364601258279,0.014859272381149247,0.10540647045520067,0.10869102605379907,-0.08088431195802862,0.013393544197970985,0.07601684598553902,-0.01717206542107269,0.13699367426565606,-0.033875751954673586,0.013958115845866662,0.1297056007375392,0.033315207201887756,0.06115762848324806,0.11523132133266471,-0.08604324373290327,0.14953685863843805,0.155757506702069,0.28873173526478213,1.0,0.33456501116732906,0.25626180889277667,0.11142894342152845,0.2898408475507663,0.496846568472969
RE:CAKI_1,-0.0974722193794364,-0.009449628255712902,0.033539418584755364,0.04531369356765305,-0.03263479370797799,-0.06098924009988621,0.06945176875512628,0.06686677906880606,-0.06278633616554692,-0.02650052138453169,0.051182820201840305,0.016947209503036492,-0.10909921614098415,-0.0810627922853003,-0.17284282823493674,-0.04732981124297742,-0.03337880349737047,-0.15529765770637954,-0.20661914340594542,-0.16245397498507821,-0.07492053004602257,-0.1741824616704144,-0.05133857899584196,-0.1558454917061076,0.07190279808146365,-0.09102167939354938,-0.1794566633622899,-0.1051457660339173,-0.15233302048474376,-0.0838325384833246,-0.1892125850393857,-0.07405072837331121,-0.1595963457969662,-0.16192449011153337,0.09386432129980812,0.021783059744125022,0.1286347514909179,0.08561695307075516,0.08126697212544694,-0.026206479798765878,-0.018147050573002477,0.006140038303261144,-0.03676495371562452,0.08151113529703168,0.02288901394367726,0.020541821460828495,-0.05721041103800318,0.012698545846959858,0.09520176078156514,0.06707114285002717,0.04283438640240715,0.04454907708158345,0.19746193692336977,0.2976963397684428,0.33456501116732906,1.0,0.15028605958624985,0.1298552898471778,0.21299948830369403,0.22341764040510853
RE:RXF_393,-0.17603230824062852,0.09903692972970884,0.35102498133189325,0.17518775177025273,-0.15419143998398663,-0.022910819642610877,-0.05304981388379522,0.27209076016163136,0.013112121996535843,0.2530919619146202,0.1323703382089005,-0.19088649813949374,-0.21831668841133148,-0.2428063187347587,-0.28284899898946037,-0.04345196407948618,-0.15950740700967322,-0.1849354464307265,-0.131327136032367,-0.16772528225766445,-0.13270683769772995,-0.1594999442676545,-0.08568525275364373,-0.13817990482668158,-0.1773682113666845,-0.11032894181225852,-0.0326869603264162,-0.14449889129008286,0.010833478228031067,-0.13828094762747428,-0.12364279799302355,-0.09179714796372995,-0.17512929970987706,-0.13685377659169365,0.0042390338692971,0.05785149289098036,0.0029987368832744975,0.2786890190268243,0.16991144072605832,-0.1402249962264837,-0.046714698652214656,-0.07773293665319331,-0.04689388916920326,0.07500350424093213,-0.017417009826315055,0.16626147534687083,0.07340822130974388,0.007170943873664627,0.10844587138371109,0.07500418210060263,-0.010708050036720781,-0.03865929161324727,0.25883700227408846,0.3261050236698746,0.25626180889277667,0.15028605958624985,1.0,-0.001573687252183303,0.19885201584895157,0.26623305337720893
RE:SN12C,-0.12086611133264875,0.15134608662316032,0.0609802367407177,0.06033217477613884,-0.06834516745049048,0.14690502076506995,0.008816628149843039,0.003352181756100785,0.07391397526243387,-0.07492093931141829,-0.03058354493293881,-0.1444991170478687,-0.16286134172617936,-0.06858787163541126,-0.1281224906367901,-0.11957039203345686,-0.11611119999662484,-0.090492144308395,-0.0555126101013151,-0.05683228070815066,-0.015551486896804285,-0.056299187519253,-0.045043205575368304,-0.04513138979797596,0.10930521087435126,-0.1405188178418883,-0.08634807279755664,0.0023050777982040836,-0.09409687216474116,-0.0638465608450893,-0.13114522842636983,-0.08407514619148988,-0.07092092972837684,-0.08621609218873623,-0.012712346173780052,-0.11843230624330191,0.16457871406330032,0.026610012919286212,0.10039009345482626,0.016870938813092262,-0.03759535550981106,-0.00299439374770276,0.01983213603978299,-0.053850716882216175,0.0189581692518711,-0.05366054610592995,-0.0805224602242233,0.21385175725134878,0.01630596081719783,0.13686924100858266,0.017999080678592214,0.06517700345880469,0.10361663588261949,-0.01687404379331849,0.11142894342152845,0.1298552898471778,-0.001573687252183303,1.0,0.030928536162288002,0.15374783374521736
RE:TK_10,-0.08324735778885371,0.05311771648780971,-0.07142744444231477,0.014994206406276467,-0.07199376374325786,-0.04138736212941501,-0.1241416079988235,-0.005566201015245306,-0.08690597173057296,-0.09713842862561434,-0.11782441675867505,-0.08725299054440684,-0.04922135218044873,0.033533425136848434,0.007917243654946964,0.031245955430259344,-0.06147095431447532,-0.05849421422759665,-0.09824239182597964,-0.0745488909694423,-0.10034160312112343,-0.10617589089068107,-0.07012244566621557,-0.004417072482286137,-0.0005979806261474869,-0.13145638516613947,-0.0947012052601252,-0.0633681161996609,-0.09760152539537811,-0.09568606464023613,-0.1279000356981789,-0.14352154193674535,-0.13044726865869907,-0.14457880159750136,0.011179109515616051,-0.008751106192041334,0.01327530443396493,0.009048985342889757,0.06391193711777506,-0.04245167485805741,-0.06632240417421069,-0.05569949117356868,-0.04998572248543408,0.022334030564476418,-0.01881420789217925,0.01194601605749651,0.05135800117424729,0.11556936940377582,0.13404463700919128,0.028699955218086194,-0.013464444860314468,0.08784235707083891,0.3561121312457004,0.16469037131174355,0.2898408475507663,0.21299948830369403,0.19885201584895157,0.030928536162288002,1.0,0.23743726550791766
RE:UO_31,-0.16101589744559475,0.04976526124062238,0.16477651962556888,0.02060254656040918,-0.06404737558799359,0.03741987865799226,-0.050764973673131396,0.04910452078651955,-0.04588067740397333,0.02358307271546413,-0.03976883271624675,-0.16306381566116712,-0.11124281417445427,-0.11434120160507685,-0.15882647773985725,-0.03368599269447259,-0.0797518139752765,-0.07003635173847182,-0.14893737657820882,-0.16153822932034512,-0.19520034689491375,-0.15270781551631601,-0.10907474374093853,-0.14469792080308577,-0.04336321769749804,-0.08467599278066963,-0.0797902430007336,-0.10033582736019972,-0.06308536025678856,-0.09400068787023098,-0.13549482983535935,-0.12052204424164203,-0.18915094512059508,-0.18296916407191857,0.024504568332056883,-0.04548379551316841,0.11236123114445079,0.13848455630522152,0.20819791900611978,-0.12408592064962075,0.007411369553891929,-0.09045042478418108,-0.12140231535415003,0.041831372691299475,-0.006962879740746099,0.08688514174676351,0.08517896897340159,0.10308871788295822,0.11655014036398667,0.0788254855864309,0.004629003429288168,0.022960540585662638,0.24951782064101363,0.1526101092218064,0.496846568472969,0.22341764040510853,0.26623305337720893,0.15374783374521736,0.23743726550791766,1.0
